,AREA,INT_SQFT,DIST_MAINROAD,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,PARK_FACIL,BUILDTYPE,UTILITY_AVAIL,STREET,MZZONE,QS_ROOMS,QS_BATHROOM,QS_BEDROOM,QS_OVERALL,SALES_PRICE,AGE_OF_HOUSE
6051,2,853,50,1.0,1.0,3,3,1,0,2,1,4,3.2,3.5,2.9,3.23,11278550,17
6052,0,948,61,1.0,1.0,3,0,1,1,0,0,0,4.9,2.2,2.8,3.31,7168585,39
6053,4,942,159,1.0,1.0,3,3,1,1,2,0,0,4.5,4.0,2.6,3.59,5255750,41
6054,2,1102,136,1.0,1.0,3,3,0,1,2,2,4,4.7,4.5,2.2,3.87,8446600,28
6055,2,823,197,1.0,1.0,3,2,1,1,2,2,3,2.5,2.3,2.7,2.48,7791750,13
6056,5,1792,44,1.0,1.0,4,3,1,2,2,2,5,3.8,2.0,2.9,2.945,14993670,18
6057,2,871,1,1.0,1.0,3,3,1,2,1,2,4,2.1,2.9,3.9,2.96,8742520,31
6058,6,1644,75,2.0,1.0,4,1,1,1,0,1,0,3.5,5.0,4.6,4.51,7866010,23
6059,2,1081,18,1.0,1.0,3,2,1,1,2,2,3,3.7,3.9,4.0,3.87,8847900,10
6060,3,1759,96,2.0,1.0,4,0,0,1,2,0,5,2.1,2.2,3.5,2.69,10392560,18
6061,1,1611,32,1.0,1.0,4,2,1,2,2,0,5,4.8,2.9,2.2,3.285,14309040,28
6062,2,1138,50,1.0,1.0,3,0,1,2,2,0,3,2.2,4.1,2.8,3.14,10032310,27
6063,1,1886,52,2.0,1.0,5,4,1,0,1,1,3,3.9,3.4,3.6,3.655,20007810,18
6064,3,2207,39,3.0,2.0,5,2,0,1,2,0,3,2.8,3.2,3.2,3.08,10327100,25
6065,3,1678,183,2.0,1.0,4,2,0,0,0,2,3,3.6,2.2,4.5,3.54,13239280,24
6066,2,886,6,1.0,1.0,3,1,1,0,2,0,5,3.6,4.3,4.0,4.0,13510550,17
6067,1,1691,108,1.0,1.0,4,0,0,0,2,2,3,3.9,4.5,2.6,3.53,18132160,23
6068,0,1278,28,2.0,2.0,4,3,0,2,0,0,5,4.6,2.5,3.5,3.63,11818860,24
6069,5,1835,86,2.0,1.0,5,4,1,0,1,1,5,4.9,2.0,3.3,3.455,20990270,11
6070,1,1827,134,2.0,1.0,5,1,0,1,1,0,3,4.7,3.1,4.2,4.1,12184280,44
6071,4,922,182,1.0,1.0,3,4,1,0,2,2,0,5.0,2.1,2.6,3.17,6660500,42
6072,2,1207,115,2.0,1.0,4,1,0,0,2,1,5,2.7,4.5,4.5,3.96,13690650,31
6073,2,870,171,1.0,1.0,3,2,1,1,2,1,5,3.0,2.4,3.8,3.0,8169350,33
6074,6,1651,127,2.0,1.0,4,2,0,2,0,1,0,5.0,2.4,2.9,3.2,7102330,19
6075,0,846,77,1.0,1.0,3,2,0,0,2,2,0,3.3,2.7,3.2,3.13,8425520,28
6076,2,1085,92,1.0,1.0,3,0,0,0,2,2,5,2.9,4.2,2.5,3.3,12732500,38
6077,2,1166,28,1.0,1.0,3,1,1,0,0,2,4,3.0,4.3,4.0,3.82,14814550,13
6078,0,601,176,1.0,1.0,2,2,0,1,2,2,3,3.3,4.2,3.5,3.58,6059870,18
6079,4,711,144,1.0,1.0,2,0,0,1,2,2,2,4.9,2.0,3.3,3.39,4188750,47
6080,2,1005,120,1.0,1.0,3,0,1,2,2,1,3,3.0,2.5,3.3,2.89,8536600,9
6081,6,1554,121,2.0,1.0,4,0,0,1,1,0,2,2.2,4.5,3.4,3.6,8359690,12
6082,4,1245,124,1.0,1.0,3,1,1,0,2,1,4,2.5,2.5,3.8,3.02,10972000,28
6083,6,1783,104,2.0,1.0,4,1,1,2,0,2,4,4.8,2.5,2.8,3.17,11793060,28
6084,2,909,120,1.0,1.0,3,0,0,1,2,2,4,2.6,4.7,3.4,3.68,8083950,5
6085,2,1214,185,2.0,1.0,4,2,0,0,2,2,3,4.2,2.3,4.5,3.53,12840250,27
6086,6,1743,6,2.0,1.0,4,1,1,2,2,0,0,2.8,3.9,4.7,3.87,9392380,44
6087,2,1035,126,1.0,1.0,3,4,0,0,1,0,5,3.3,4.4,3.4,3.77,13223000,4
6088,5,1848,15,2.0,1.0,5,0,1,1,0,0,4,4.4,2.6,2.0,2.87,14328620,16
6089,6,1880,109,3.0,2.0,5,0,1,0,1,2,2,4.6,2.0,4.0,3.25,15189120,31
6090,5,1790,175,1.0,1.0,4,2,1,2,2,1,5,2.5,3.0,2.2,2.49,13715380,39
6091,2,862,145,1.0,1.0,3,0,1,0,2,0,5,4.6,4.8,4.1,4.53,13281200,4
6092,2,927,24,1.0,1.0,3,3,0,0,2,2,4,3.1,2.2,3.3,2.8,11316450,15
6093,2,1088,193,1.0,1.0,3,4,0,1,2,2,3,5.0,3.2,2.6,3.56,7525650,19
6094,4,1362,174,2.0,2.0,4,4,0,1,2,1,5,3.5,3.2,3.6,3.45,7413750,25
6095,5,1754,200,1.0,1.0,4,0,1,2,2,0,3,3.2,3.5,3.4,3.365,14008530,28
6096,2,1097,110,1.0,1.0,3,3,0,1,0,2,5,2.0,3.9,4.1,3.39,9349850,15
6097,0,1295,39,2.0,2.0,4,4,0,1,1,0,0,4.8,3.4,4.3,4.27,7527770,18
6098,6,1607,85,2.0,1.0,4,2,1,0,0,2,4,2.5,3.1,4.0,3.22,14962620,21
6099,4,1606,200,2.0,2.0,4,1,1,1,1,0,0,2.0,4.9,2.3,2.99,7629750,17
6100,4,1291,74,1.0,1.0,3,2,1,1,2,1,5,2.2,2.7,2.8,2.59,8096500,24
6101,3,1418,94,2.0,1.0,4,4,1,1,0,0,3,2.8,4.7,2.2,3.13,9354620,11
6102,3,1317,116,1.0,1.0,3,3,0,0,2,0,3,3.9,2.6,2.7,3.03,11548600,20
6103,1,1832,46,2.0,1.0,5,3,0,0,1,0,4,5.0,4.9,4.3,4.695,20686670,21
6104,0,993,196,1.0,1.0,3,2,1,1,1,0,0,2.1,2.9,4.8,3.61,7238630,22
6105,0,1153,122,1.0,1.0,3,3,0,1,0,0,4,2.9,4.1,3.1,3.24,9814930,22
6106,2,724,97,1.0,1.0,2,1,1,1,0,2,3,3.8,2.3,2.5,2.81,8052400,4
6107,3,1582,108,2.0,1.0,4,2,1,1,2,2,4,3.7,3.0,3.4,3.37,9866820,11
6108,4,1115,157,1.0,1.0,3,0,0,0,1,1,4,4.1,4.1,3.2,3.74,9161750,13
6109,0,1112,37,1.0,1.0,3,2,0,1,2,2,0,4.8,4.2,2.8,3.68,6076595,33
6110,4,1678,72,2.0,2.0,4,1,1,1,2,1,1,5.0,4.6,2.1,3.72,7001750,45
6111,4,806,54,1.0,1.0,2,4,1,0,0,1,0,4.9,2.4,2.3,3.5032537884152344,5468500,50
6112,6,1503,154,2.0,1.0,4,0,0,0,0,1,3,3.8,4.4,3.8,4.07,12089360,33
6113,3,2346,36,4.0,2.0,6,0,1,1,2,0,4,4.3,2.9,3.5,3.56,12814080,14
6114,4,839,175,1.0,1.0,2,2,0,0,2,2,1,2.4,2.5,4.3,3.19,6179750,33
6115,2,760,92,1.0,1.0,2,0,0,1,2,0,5,4.0,2.3,4.9,3.59,8523750,5
6116,4,1506,81,2.0,2.0,4,3,1,0,2,1,1,2.2,3.7,4.0,3.37,9940500,42
6117,6,1640,15,2.0,1.0,4,2,1,1,2,0,3,2.6,3.8,4.7,3.77,9975260,28
6118,4,896,72,1.0,1.0,3,2,1,2,2,2,3,4.6,4.4,4.7,4.58,6934500,30
6119,4,1409,191,2.0,2.0,4,2,1,2,2,2,3,3.7,2.1,5.0,3.74,8826875,8
6120,3,1633,93,2.0,1.0,4,3,0,2,2,2,4,4.6,4.6,4.1,4.4,9751820,28
6121,2,1139,171,1.0,1.0,3,1,1,0,2,2,4,3.8,3.6,3.7,3.69,14441850,15
6122,2,1101,189,1.0,1.0,3,1,1,0,2,1,5,2.5,4.0,3.0,3.25,13641050,35
6123,3,2396,109,4.0,2.0,6,4,1,1,2,2,5,3.8,3.6,4.7,4.1,12728180,19
6124,2,1119,8,1.0,1.0,3,2,1,1,2,0,5,4.6,4.5,3.0,4.08,10386800,36
6125,1,1857,188,2.0,1.0,5,1,1,2,0,2,5,3.1,3.4,3.6,3.375,15740140,29
6126,5,1886,158,2.0,1.0,5,3,1,1,0,0,3,2.3,3.2,3.5,3.065,13952630,14
6127,6,1692,52,2.0,1.0,4,3,0,1,0,0,4,4.7,2.1,4.1,3.35,10012960,23
6128,6,1655,115,2.0,1.0,4,4,1,0,1,1,3,3.0,2.3,2.5,2.54,13723030,9
6129,4,622,185,1.0,1.0,2,3,1,1,1,2,3,2.4,2.3,2.6,2.45,6034000,8
6130,6,1647,62,2.0,1.0,4,3,0,1,1,1,2,2.2,2.6,2.6,2.5,6866800,40
6131,0,1239,79,2.0,2.0,4,1,0,2,1,1,4,2.7,2.2,2.6,2.55,10009165,11
6132,3,1471,19,2.0,1.0,4,3,1,2,2,0,5,4.0,2.9,2.1,2.91,11350880,13
6133,3,1505,194,2.0,1.0,4,2,1,2,2,2,4,3.7,4.3,2.6,3.44,10005620,26
6134,2,916,173,1.0,1.213260135135135,3,3,1,2,1,2,4,3.4,3.5,3.0,3.5032537884152344,8847420,38
6135,0,693,84,1.0,1.0,2,0,0,2,2,0,1,4.4,4.5,3.3,3.87,6241800,20
6136,6,1852,38,3.0,2.0,5,3,0,1,2,1,2,4.1,2.5,3.6,3.23,7754200,45
6137,2,1191,112,1.0,1.0,3,4,1,0,2,2,3,4.1,4.8,4.4,4.47,13752850,7
6138,2,1061,103,1.0,1.0,3,3,1,2,1,2,5,4.6,2.2,2.8,3.1,10074070,38
6139,3,2493,169,4.0,2.0,6,2,0,2,2,2,3,3.7,3.6,4.3,3.91,12152660,10
6140,2,1015,132,1.0,1.0,3,0,0,1,2,2,3,2.1,3.1,2.9,2.74,7568500,10
6141,3,1911,148,3.0,2.0,5,2,0,1,0,2,5,2.6,2.5,3.7,3.01,10574160,18
6142,2,1287,101,2.0,1.0,4,3,0,1,2,0,4,4.9,2.1,3.3,3.3,9966350,13
6143,4,1576,93,2.0,2.0,4,3,1,1,1,2,5,4.2,2.7,2.8,3.19,9765250,15
6144,2,840,56,1.0,1.0,3,4,0,2,1,0,5,2.7,2.1,3.0,2.55,8595550,21
6145,6,1626,63,2.0,1.0,4,4,1,2,2,1,3,2.3,4.7,2.2,3.35,9000960,38
6146,2,1262,107,2.0,1.0,4,0,0,0,0,2,3,3.5,4.3,2.8,3.61,13214700,38
6147,2,1261,57,2.0,1.0,4,1,1,1,2,0,4,2.1,4.8,2.8,3.39,11037750,21
6148,2,1015,134,1.0,1.0,3,2,0,2,2,0,4,2.5,4.2,5.0,3.93,9168900,17
6149,2,1195,192,1.0,1.0,3,0,1,0,0,2,4,2.4,2.7,3.7,2.91,14168750,37
6150,2,800,15,1.0,1.0,2,2,1,2,1,2,3,4.1,2.1,4.5,3.42,7959100,14
6151,6,1873,184,3.0,2.0,5,0,1,0,1,1,4,2.2,2.1,3.6,2.58,15421030,39
6152,3,2207,45,3.0,2.0,5,4,0,1,0,0,3,5.0,4.4,3.3,4.14,10698900,15
6153,6,1732,72,2.0,1.0,4,0,0,0,2,2,3,4.0,4.7,3.7,4.23,13955470,36
6154,2,961,110,1.0,1.0,3,3,1,0,2,2,4,4.3,5.0,3.7,4.4,12661850,19
6155,6,1986,101,3.0,2.0,5,4,0,2,0,1,5,3.0,2.4,2.8,2.67,10360480,54
6156,1,1823,98,2.0,1.0,5,4,1,2,1,0,4,2.0,3.6,4.0,3.2,14531570,24
6157,2,830,84,1.0,1.0,3,4,0,2,2,1,3,4.9,4.9,2.2,4.09,6416600,22
6158,2,724,132,1.0,1.0,2,3,1,0,0,2,3,3.2,2.0,4.6,3.14,10529400,4
6159,2,1007,46,1.0,1.0,3,3,0,2,2,1,3,3.1,5.0,2.6,3.71,7456590,20
6160,6,1875,165,3.0,2.0,5,0,0,0,2,1,4,4.4,4.6,3.8,4.31,15062480,19
6161,0,1150,170,1.0,1.0,3,2,0,0,1,1,2,2.1,4.8,2.5,3.5032537884152344,11660780,12
6162,6,1693,144,2.0,1.0,4,1,1,0,2,1,0,2.6,3.7,3.8,3.46,12759490,22
6163,6,1538,157,2.0,1.0,4,2,0,1,2,2,1,3.9,4.7,3.6,4.17,6831380,34
6164,1,1993,60,2.0,1.0,5,1,0,0,0,0,5,4.9,2.9,4.9,4.4,23314580,19
6165,0,926,175,1.0,1.0,3,0,0,0,2,2,5,2.3,3.8,4.0,3.45,12310870,38
6166,1,1994,68,2.0,1.0,5,4,1,1,2,0,5,2.3,2.6,4.6,3.295,15147490,12
6167,2,1061,177,1.0,1.0,3,2,0,2,0,0,4,3.5,2.8,4.5,3.52,9400670,26
6168,1,1803,77,2.0,1.0,5,1,1,1,2,2,3,2.3,3.1,2.7,2.66,12827720,26
6169,6,1664,47,2.0,1.0,4,2,1,0,0,2,2,2.6,3.2,4.7,3.5,14299300,15
6170,0,978,187,1.0,1.0,3,2,0,1,2,1,3,2.1,4.0,2.4,2.63,6803175,25
6171,5,1914,105,2.0,1.0,5,4,1,1,1,1,5,2.2,3.0,2.3,2.445,13409070,16
6172,6,1668,167,2.0,1.0,4,3,0,2,2,2,2,3.5,4.5,4.3,4.19,9034940,22
6173,0,1205,106,2.0,2.0,4,2,0,0,2,2,4,4.3,2.7,2.3,2.98,14279490,6
6174,4,685,73,1.0,1.0,2,2,0,1,2,0,3,3.4,2.2,4.0,3.28,5693500,20
6175,3,2088,170,3.0,2.0,5,3,0,1,0,0,4,4.7,2.1,4.4,3.8,11028940,27
6176,2,1014,54,1.0,1.0,3,1,1,2,2,2,5,3.2,4.3,3.1,3.61,10742130,13
6177,2,806,137,1.0,1.0,3,2,1,1,2,0,3,2.1,4.0,2.6,3.01,7778900,34
6178,6,1545,157,2.0,1.0,4,2,1,2,1,0,2,3.2,3.4,2.6,3.11,9674790,22
6179,2,1045,90,1.0,1.0,3,2,0,0,2,0,5,3.4,4.5,3.8,3.96,13520850,11
6180,5,1951,122,2.0,1.0,5,3,1,2,1,1,3,4.0,2.5,4.7,3.94,13576610,43
6181,4,898,196,1.0,1.0,3,1,0,2,0,1,2,2.2,2.3,4.8,3.27,5164250,34
6182,3,2339,9,4.0,2.0,6,2,1,0,2,0,3,4.0,4.7,4.8,4.53,18829680,14
6183,3,2379,68,4.0,2.0,6,3,0,1,2,2,5,4.9,3.1,2.6,3.44,11896620,21
6184,4,1692,94,2.0,2.0,4,4,1,1,2,0,4,3.4,3.9,3.3,3.51,9966750,9
6185,3,2352,145,4.0,2.0,6,2,1,2,2,0,5,2.4,4.4,4.9,4.0,14404780,17
6186,2,1114,64,1.0,1.0,3,2,1,1,2,0,4,2.9,4.5,3.0,3.57,9738300,34
6187,1,1890,54,2.0,1.0,5,0,1,1,2,0,3,3.9,4.6,5.0,4.515,13383450,40
6188,3,2363,64,4.0,2.0,6,3,0,1,0,2,4,3.3,3.9,3.8,3.68,11472860,23
6189,6,1527,17,2.0,1.0,4,2,0,0,0,1,3,4.2,3.5,5.0,4.13,12148390,32
6190,3,2193,35,3.0,2.0,5,1,1,2,2,2,5,3.3,4.1,3.9,3.78,13491940,24
6191,0,1206,142,2.0,2.0,4,2,1,2,2,1,2,3.3,3.9,2.0,2.77,9378105,7
6192,2,728,149,1.0,1.0,2,4,1,1,1,0,3,4.7,4.6,4.9,4.72,7705900,14
6193,2,1231,23,2.0,1.0,4,2,1,1,2,1,4,4.6,4.1,4.9,4.49,9540150,13
6194,6,1735,182,2.0,1.0,4,0,1,0,2,2,3,3.2,4.2,2.6,3.47,15000180,24
6195,4,1266,0,1.0,1.0,3,4,1,1,2,1,3,3.1,3.1,3.8,3.38,6801500,22
6196,6,1977,93,3.0,2.0,5,3,0,1,1,1,2,2.0,4.2,3.1,3.32,7829240,52
6197,5,1915,4,2.0,1.0,5,2,1,1,1,1,5,4.4,2.7,3.0,3.345,13464510,28
6198,2,1295,126,2.0,1.0,4,4,1,2,2,0,5,4.9,2.7,2.2,3.21,11553400,35
6199,2,749,55,1.0,1.0,2,0,0,0,2,1,4,4.2,3.6,4.6,4.08,9544150,5
6200,5,1884,77,2.0,1.0,5,0,1,0,1,1,3,4.0,2.2,3.3,3.235,20497670,11
6201,3,1361,60,2.0,1.0,4,0,1,2,2,0,4,3.9,3.4,4.9,4.15,10637520,5
6202,3,1934,28,3.0,2.0,5,2,0,1,2,0,5,3.6,3.1,2.3,2.93,10915660,23
6203,2,1055,72,1.0,1.0,3,0,1,1,0,2,5,3.5,4.8,3.8,4.11,10013250,27
6204,2,851,0,1.0,1.0,3,0,1,2,1,0,5,2.7,3.2,2.4,2.81,10199620,5
6205,2,1118,176,1.0,1.0,3,4,1,1,2,1,3,2.6,4.4,3.9,3.71,8154400,20
6206,4,1451,32,2.0,2.0,4,4,0,1,2,1,2,3.0,2.8,5.0,3.74,5489750,39
6207,3,2470,70,4.0,2.0,6,2,0,1,0,2,4,4.2,4.0,4.4,4.22,11632500,25
6208,2,935,78,1.0,1.0,3,4,0,0,0,1,4,4.6,4.9,3.1,4.27,11056500,6
6209,3,2500,137,4.0,2.0,6,0,0,1,2,2,5,3.6,3.7,2.1,3.03,12113600,30
6210,1,1984,191,2.0,1.0,5,4,0,0,2,0,3,4.2,4.3,2.0,3.345,20654230,34
6211,1,1818,111,2.0,1.0,5,1,0,2,0,0,5,3.4,2.2,2.2,2.62,15025660,26
6212,6,1741,109,2.0,1.0,4,1,0,2,2,1,5,4.4,5.0,2.4,4.07,10991250,5
6213,2,1065,127,1.0,1.0,3,1,0,2,2,2,4,3.2,2.5,2.3,2.65,8934000,37
6214,2,858,129,1.0,1.0,3,1,0,0,2,0,4,3.0,2.0,3.0,2.6,11597500,14
6215,2,702,14,1.0,1.0,2,0,0,1,0,2,3,3.6,2.7,3.6,3.24,6437350,17
6216,4,613,27,1.0,1.0,2,3,0,1,0,0,0,3.8,3.8,3.1,3.52,4004250,17
6217,1,1896,101,2.0,1.0,5,3,0,0,0,2,4,2.3,3.7,2.6,2.77,20684660,28
6218,4,833,154,1.0,1.0,2,3,0,2,0,1,0,2.2,4.5,4.4,3.77,3267125,43
6219,3,2047,122,3.0,2.0,5,2,0,2,2,0,5,3.9,2.2,3.4,3.19,12402500,8
6220,5,1579,94,1.0,1.0,4,2,1,0,0,0,4,4.2,4.9,3.0,3.835,19124310,43
6221,2,988,53,1.0,1.0,3,2,1,0,0,2,3,4.9,3.3,3.3,3.78,12019650,34
6222,5,1667,60,1.0,1.0,4,4,1,2,2,1,5,4.7,4.8,2.1,3.555,13476000,17
6223,4,1184,29,1.0,1.0,3,2,0,1,1,1,0,3.3,4.9,2.3,3.38,3793250,27
6224,6,1733,0,2.0,1.0,4,0,0,0,2,1,0,3.3,3.7,2.3,3.18,11011880,54
6225,2,1106,139,1.0,1.0,3,2,1,1,1,0,3,4.6,3.6,3.1,3.75,9006900,30
6226,3,2058,48,4.0,2.0,6,3,0,0,2,0,4,3.0,2.4,4.5,3.42,17076900,5
6227,2,1055,138,1.0,1.0,3,0,1,1,2,1,4,3.6,4.7,2.6,3.74,8799000,12
6228,5,1735,2,1.0,1.0,4,1,1,2,1,1,5,4.4,4.8,4.2,4.41,14217890,37
6229,2,809,37,1.0,1.0,3,0,0,1,0,2,4,2.4,4.7,2.4,3.32,7347950,29
6230,3,1335,113,2.0,1.0,4,0,0,1,2,0,4,4.0,2.1,4.9,3.79,9020160,8
6231,4,652,128,1.0,1.0,2,2,0,2,0,1,4,3.1,2.3,2.7,2.7,5093750,35
6232,2,1095,131,1.0,1.0,3,4,1,2,0,0,5,2.1,3.5,2.5,2.78,11301650,6
6233,4,1477,47,2.0,2.0,4,1,0,1,1,2,3,2.6,3.2,4.5,3.54,7685250,13
6234,6,1819,190,3.0,2.0,5,4,0,2,2,2,1,3.0,2.6,2.6,2.7,8380250,35
6235,5,1982,152,2.0,1.0,5,1,1,1,2,0,5,2.7,5.0,4.9,4.265,15880930,19
6236,1,1599,29,1.0,1.0,4,3,0,1,1,0,4,2.4,4.1,3.2,3.145,11391530,39
6237,2,941,34,1.0,1.0,3,1,0,2,2,0,5,4.1,3.6,3.8,3.81,9696120,33
6238,2,1198,113,1.0,1.0,3,0,0,1,2,2,5,2.8,4.5,2.2,3.3,9020650,39
6239,0,967,194,1.0,1.0,3,4,1,0,1,2,0,3.1,3.1,2.6,2.85,10008525,35
6240,6,1637,155,2.0,1.0,4,1,1,2,2,2,5,4.7,4.4,4.3,4.45,12129780,9
6241,4,1678,147,2.0,2.0,4,3,0,2,2,1,2,2.2,4.3,4.1,3.59,6765500,47
6242,0,1023,8,1.0,1.0,3,1,0,2,0,2,2,4.7,3.9,4.8,4.59,8847850,10
6243,4,774,78,1.0,1.0,2,3,0,1,1,0,1,2.9,4.3,2.0,2.96,4577750,21
6244,2,1032,153,1.0,1.0,3,3,0,0,2,0,3,2.1,3.4,3.0,2.89,11679950,33
6245,2,889,149,1.0,1.0,3,0,1,2,2,0,5,4.6,4.2,3.0,3.96,10010430,34
6246,4,974,97,1.0,1.0,3,4,0,1,2,2,4,4.1,3.3,2.5,3.22,5890500,42
6247,4,790,73,1.0,1.0,2,0,1,1,1,2,5,2.8,3.4,3.0,3.06,6918500,50
6248,4,931,86,1.0,1.0,3,2,0,1,1,2,2,4.7,5.0,4.9,3.5032537884152344,5146250,25
6249,0,659,110,1.0,1.0,2,2,1,1,0,0,3,4.7,3.0,3.6,3.81,7945975,25
6250,3,2120,143,3.0,2.0,5,4,1,0,0,0,5,3.6,2.3,4.1,3.41,18604220,11
6251,2,843,142,1.0,1.0,3,2,0,2,2,1,4,3.9,3.7,2.0,3.25,7358760,11
6252,2,736,143,1.0,1.0,2,0,0,0,2,0,3,4.7,3.3,2.0,3.33,9435600,28
6253,2,1053,121,1.0,1.0,3,2,1,1,2,1,3,3.0,3.4,4.7,3.67,7819750,33
6254,6,1596,87,2.0,1.0,4,4,0,0,1,0,1,3.9,4.3,2.1,3.54,12536520,6
6255,4,1368,108,2.0,2.0,4,3,0,1,0,1,2,2.4,2.1,2.7,2.43,5430500,50
6256,1,1544,26,1.0,1.0,4,1,0,2,2,0,5,3.3,3.4,3.0,3.205,13241770,35
6257,3,1486,6,2.0,1.0,4,0,0,0,2,2,3,3.4,4.9,3.1,3.73,12549700,5
6258,2,1285,40,2.0,1.0,4,0,0,2,2,1,4,3.8,3.0,3.0,3.24,9317950,26
6259,4,1501,156,2.0,2.0,4,3,1,1,2,0,1,2.4,3.9,4.3,3.61,7730750,27
6260,3,2218,162,3.0,2.0,5,1,0,2,2,0,4,3.6,4.9,2.4,3.51,12731260,15
6261,2,1117,133,1.0,1.0,3,3,1,1,2,1,5,4.8,2.0,3.8,3.38,9871100,6
6262,1,1561,142,1.0,1.0,4,0,0,1,2,2,4,2.7,5.0,2.9,3.355,11325590,17
6263,4,792,183,1.0,1.0,2,2,0,2,1,0,1,3.8,3.7,2.2,3.13,4315500,50
6264,0,1212,48,2.0,2.0,4,0,0,1,2,2,3,4.2,4.1,4.6,4.38,8958560,24
6265,5,1977,155,2.0,1.0,5,0,0,1,1,1,4,2.9,3.0,2.6,2.79,12133960,33
6266,1,1965,156,2.0,1.0,5,4,0,0,2,0,5,4.4,4.5,4.5,4.465,22217590,22
6267,4,775,29,1.0,1.0,2,3,0,1,2,2,3,4.2,3.6,3.6,3.78,4981250,49
6268,2,892,155,1.0,1.0,3,1,1,2,1,1,4,3.1,3.8,3.2,3.41,8568240,32
6269,3,1696,83,2.0,1.0,4,0,0,2,2,2,3,4.0,2.5,4.3,3.67,9303620,25
6270,2,833,173,1.0,1.0,3,4,0,0,2,2,3,4.3,2.0,2.0,2.69,9890550,5
6271,4,541,15,1.0,1.0,2,3,1,2,2,1,4,3.9,3.0,4.6,3.91,5995375,28
6272,3,1414,9,2.0,1.0,4,3,1,2,2,0,3,2.4,4.7,5.0,4.13,10332200,6
6273,6,1966,35,3.0,2.0,5,0,0,0,0,2,3,2.2,2.7,2.7,2.58,15899450,10
6274,2,704,127,1.0,1.0,2,4,1,2,2,1,5,2.5,2.6,5.0,3.29,7769980,30
6275,2,871,2,1.0,1.0,3,0,0,2,2,0,5,4.0,3.6,4.4,3.96,9414770,14
6276,3,1380,81,2.0,1.0,4,3,1,2,0,0,5,2.6,4.2,3.8,3.56,11400820,11
6277,5,1885,113,2.0,1.0,5,3,0,0,1,1,5,2.4,4.0,3.5,3.295,20602870,21
6278,4,916,176,1.0,1.0,3,0,1,2,2,2,0,2.8,3.8,4.6,3.82,5488250,13
6279,2,1115,39,1.0,1.0,3,4,0,0,2,2,4,3.7,4.7,3.5,4.04,12181500,38
6280,2,919,34,1.0,1.0,3,1,0,0,0,2,3,2.9,4.5,3.7,3.78,11336600,12
6281,4,883,115,1.0,1.0,2,4,0,2,2,1,1,4.9,4.4,4.2,4.47,4049375,25
6282,3,2065,29,3.0,2.0,5,1,1,1,0,0,5,4.2,3.7,2.7,3.45,13033360,18
6283,6,1869,106,3.0,2.0,5,3,0,2,0,0,4,2.5,2.2,4.2,2.88,11784400,5
6284,6,1625,181,2.0,1.0,4,1,0,0,0,2,3,2.7,3.0,5.0,3.53,14197950,10
6285,4,537,186,1.0,1.0,2,4,1,1,2,2,3,3.1,4.9,4.9,4.36,5332000,42
6286,6,1534,189,2.0,1.0,4,1,1,1,2,1,5,2.2,2.7,4.3,3.06,9654890,42
6287,2,1082,0,1.0,1.0,3,4,1,1,2,0,4,3.9,2.6,4.4,3.53,9732850,19
6288,2,1279,143,2.0,1.0,4,1,0,2,1,0,5,3.2,3.1,4.7,3.61,11240430,24
6289,5,1544,197,1.0,1.0,4,3,0,1,0,1,5,4.6,3.1,3.0,3.505,11566670,16
6290,2,1101,78,1.0,1.0,3,2,1,0,2,2,4,4.1,4.1,2.7,3.68,13675700,18
6291,4,1230,93,1.0,1.0,3,2,0,2,1,2,0,4.5,2.4,4.9,4.03,5436000,5
6292,4,956,79,1.0,1.0,3,3,1,0,2,2,1,3.6,3.7,3.3,3.51,7686250,43
6293,4,552,49,1.0,1.0,2,1,1,2,1,2,1,2.2,2.3,4.6,3.19,5254250,7
6294,2,925,50,1.0,1.0,3,3,1,2,2,1,4,3.8,4.0,4.7,4.15,8583250,36
6295,1,1822,122,2.0,1.0,5,1,1,1,2,0,5,3.4,4.0,4.3,3.91,14727220,36
6296,5,1781,190,1.0,1.0,4,1,1,0,0,1,3,4.2,2.1,3.9,3.54,20288980,9
6297,1,1628,4,1.0,1.0,4,0,0,2,1,0,4,2.5,4.2,5.0,3.925,13088250,13
6298,3,1736,188,2.0,1.0,4,4,1,1,2,0,4,2.1,2.6,3.5,2.81,10622100,15
6299,3,2016,31,3.0,2.0,5,1,0,1,2,0,4,2.1,4.0,4.4,3.59,11374960,8
6300,0,779,98,1.0,1.0,2,1,0,2,0,0,0,2.2,2.5,2.3,2.31,6146755,37
6301,2,1217,123,2.0,1.0,4,4,1,1,2,0,5,4.3,3.9,4.8,4.29,10718100,30
6302,6,1601,36,2.0,1.0,4,4,1,0,2,2,2,2.0,2.5,3.8,2.77,13026890,37
6303,4,1201,34,1.0,1.0,3,3,1,0,0,2,1,2.3,4.7,2.8,3.22,9505500,22
6304,4,579,88,1.0,1.0,2,2,0,1,0,0,3,4.4,2.5,3.4,3.43,5709500,12
6305,3,2289,66,4.0,2.0,6,2,0,0,2,0,5,4.3,4.3,4.1,4.22,18576840,22
6306,0,1023,67,1.0,1.0,3,1,1,2,2,2,2,3.0,2.9,2.3,2.63,9012665,31
6307,3,1900,87,3.0,2.0,5,4,1,0,2,2,5,2.7,4.0,2.2,2.89,16434500,25
