,AREA,INT_SQFT,DIST_MAINROAD,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,PARK_FACIL,BUILDTYPE,UTILITY_AVAIL,STREET,MZZONE,QS_ROOMS,QS_BATHROOM,QS_BEDROOM,QS_OVERALL,AGE_OF_HOUSE,OVERALL_PRICE
6325,4,701,82,1.0,1.0,2,4,1,1,2,1,0,4.1,4.8,2.8,3.79,8,3986132
6326,4,1418,175,2.0,2.0,4,3,1,2,2,1,1,2.3,3.6,4.8,3.69,40,6942539
6327,0,1155,150,1.0,1.0,3,2,0,0,1,1,5,2.3,2.3,5.0,3.65,23,14060743
6328,2,1061,147,1.0,1.0,3,3,1,1,2,0,5,2.4,3.9,3.1,3.21,38,10583907
6329,3,2258,52,4.0,2.0,6,3,0,0,2,2,4,2.6,4.6,4.5,3.96,20,18352280
6330,2,947,145,1.0,1.0,3,0,0,1,2,0,5,2.3,4.0,3.4,3.31,12,9377721
6331,3,1868,26,3.0,2.0,5,0,1,2,0,0,4,2.4,4.6,2.1,2.94,29,12742066
6332,5,1713,150,1.0,1.0,4,1,0,2,0,1,4,2.2,3.2,2.7,2.675,30,13319387
6333,2,886,153,1.0,1.0,3,4,0,0,2,2,3,3.5,4.9,3.4,4.03,9,10747815
6334,3,2122,2,3.0,2.0,5,0,0,0,2,2,5,3.8,2.8,4.6,3.82,20,18030536
6335,4,980,148,1.0,1.0,3,0,0,2,2,2,3,3.2,4.2,4.3,3.94,36,6524648
6336,1,1916,15,2.0,1.0,5,3,1,0,0,0,5,4.3,2.9,2.5,3.23,8,24788923
6337,3,2079,112,3.0,2.0,5,1,0,0,2,0,5,3.8,2.2,3.9,3.36,27,18385667
6338,4,1377,112,2.0,2.0,4,3,0,1,1,2,2,4.0,4.7,2.3,3.53,37,6472366
6339,3,2363,169,4.0,2.0,6,2,0,0,2,0,4,3.5,4.9,4.6,4.36,19,19398496
6340,4,1568,142,2.0,2.0,4,2,1,1,1,0,2,3.7,2.7,2.6,2.96,46,8259927
6341,0,1210,95,2.0,2.0,4,1,1,2,2,2,3,2.9,4.8,3.9,3.78,10,11720936
6342,4,1179,153,1.0,1.0,3,1,0,1,0,1,2,2.6,4.2,2.1,2.88,13,6256076
6343,0,822,30,1.0,1.0,3,0,1,1,2,0,5,2.9,4.9,3.3,3.5,39,10105089
6344,2,1235,177,2.0,1.0,4,1,0,1,1,1,3,4.1,4.1,4.4,4.19,28,8391161
6345,5,1735,116,1.0,1.0,4,1,1,0,2,0,5,2.9,3.8,4.6,3.89,30,22837255
6346,2,745,182,1.0,1.0,2,0,1,1,0,2,3,4.5,4.9,3.4,4.33,22,7862293
6347,2,794,160,1.0,1.0,2,2,0,1,0,0,3,2.0,3.3,2.5,2.67,38,7026030
6348,5,1979,61,2.0,1.0,5,0,1,0,2,2,4,3.2,4.9,4.1,4.03,8,23635103
6349,5,1641,163,1.0,1.0,4,3,1,2,2,2,4,2.3,4.4,2.7,3.005,45,13745933
6350,6,1718,57,2.0,1.0,4,2,0,0,0,1,0,2.2,3.0,2.9,2.77,6,12521425
6351,2,706,53,1.0,1.0,2,0,1,2,2,2,3,2.1,2.7,2.9,2.58,38,7492358
6352,0,728,52,1.0,1.0,2,3,0,0,0,2,2,2.2,2.7,2.2,2.3,20,9467166
6353,6,1948,19,3.0,2.0,5,0,0,1,2,0,1,3.9,3.1,4.1,3.6,26,9410981
6354,5,1863,188,2.0,1.0,5,2,0,2,2,0,4,4.3,4.9,2.5,3.64,32,14621859
6355,1,1849,144,2.0,1.0,5,3,1,0,0,2,3,4.0,4.6,4.5,4.35,14,22307330
6356,6,1528,143,2.0,1.0,4,1,0,2,0,1,1,3.4,3.6,4.7,3.88,14,8221635
6357,1,1979,171,2.0,1.0,5,4,1,2,0,2,3,3.1,3.2,4.2,3.565,16,15272636
6358,3,1639,154,2.0,1.0,4,1,1,2,2,2,4,3.8,4.5,4.4,4.25,21,11651850
6359,4,796,20,1.0,1.0,2,4,1,2,1,0,0,2.1,4.0,3.0,3.03,38,5075280
6360,2,794,190,1.0,1.0,2,1,1,1,0,1,5,3.6,2.4,2.0,2.64,25,8813143
6361,0,748,116,1.0,1.0,2,4,1,2,0,2,1,2.7,3.0,4.7,3.76,5,7483499
6362,2,1278,34,2.0,1.0,4,0,0,2,2,0,4,2.5,4.3,4.8,3.91,13,10996554
6363,0,838,35,1.0,1.0,3,3,1,2,2,1,3,3.5,3.6,4.3,3.92,9,8771682
6364,3,2459,186,4.0,2.0,6,0,1,1,2,2,3,2.4,3.1,3.7,3.13,28,12302598
6365,4,1358,2,2.0,2.0,4,3,1,1,2,0,1,4.4,3.7,2.8,3.55,40,7643360
6366,4,731,60,1.0,1.0,2,4,0,2,1,2,5,3.4,4.4,4.3,4.06,40,6460212
6367,0,973,15,1.0,1.0,3,2,1,0,2,0,0,3.9,4.2,2.8,3.41,35,11473186
6368,1,1757,113,1.0,1.0,4,2,0,2,2,2,5,2.1,3.9,3.0,2.91,13,14194732
6369,1,1995,121,2.0,1.0,5,2,1,2,2,1,3,5.0,2.9,2.2,3.355,22,14633430
6370,2,870,83,1.0,1.0,3,1,0,1,1,1,4,4.8,3.9,3.3,3.99,21,7473704
6371,2,1035,90,1.0,1.213260135135135,3,4,0,2,2,1,5,2.3,3.5,3.2,3.05,31,8522426
6372,3,2205,74,3.0,2.0,5,0,0,0,0,2,3,2.8,3.8,4.6,3.82,23,17198292
6373,2,709,112,1.0,1.0,2,1,0,0,0,0,5,4.4,2.0,3.3,3.11,16,11589979
6374,4,1206,57,1.0,1.0,3,3,0,2,1,1,2,3.4,2.4,4.9,3.7,20,6091633
6375,0,685,39,1.0,1.0,2,3,1,2,0,0,0,4.1,2.5,3.0,3.23,9,7231627
6376,1,1690,98,1.0,1.0,4,1,0,0,2,1,5,2.4,2.9,3.5,2.965,20,20069493
6377,0,786,156,1.0,1.0,2,2,0,1,2,2,3,3.7,2.0,4.1,3.56,11,7305525
6378,2,1136,139,1.0,1.0,3,2,0,1,2,2,4,3.6,4.5,3.7,3.99,18,9071384
6379,2,1268,166,2.0,1.0,4,2,0,0,2,1,5,4.9,2.1,2.0,2.91,18,14556199
6380,4,1012,139,1.0,1.0,3,0,1,2,1,0,2,4.2,3.0,2.5,3.16,35,7364034
6381,2,1198,41,1.0,1.0,3,0,1,0,1,1,4,3.6,2.3,2.8,2.84,4,14475255
6382,4,1152,78,1.0,1.0,3,3,1,1,1,1,3,2.3,4.2,3.8,3.47,42,6784335
6383,2,1034,58,1.0,1.0,3,0,0,0,2,1,5,2.4,4.1,4.9,3.83,24,12499376
6384,5,1869,143,2.0,1.0,5,0,1,0,2,1,5,3.6,2.5,3.6,3.325,39,22326003
6385,2,773,184,1.0,1.0,2,0,1,1,2,2,5,3.0,2.2,2.3,2.47,6,9151421
6386,3,2273,121,4.0,2.0,6,0,0,1,0,0,4,4.0,3.1,2.3,3.05,6,12655600
6387,2,956,163,1.0,1.0,3,1,0,2,0,0,5,2.2,3.3,4.1,3.21,29,10377411
6388,0,939,88,1.0,1.0,3,1,0,2,1,0,2,2.2,4.6,4.8,3.98,37,8408647
6389,3,1938,116,3.0,2.0,5,2,0,1,2,2,5,4.0,2.0,2.5,2.8,30,10770660
6390,1,1764,143,1.0,1.0,4,3,1,0,2,2,4,2.5,4.5,3.5,3.4,26,21203272
6391,5,1920,166,2.0,1.0,5,0,0,2,1,0,4,2.0,4.4,2.8,2.96,19,15198520
6392,4,525,195,1.0,1.0,2,2,0,1,2,2,4,4.6,2.6,3.3,3.48,41,5259144
6393,0,653,119,1.0,1.0,2,2,1,1,2,0,0,3.4,3.6,3.0,3.24,14,6331665
6394,1,1700,120,1.0,1.0,4,1,1,0,2,2,3,2.3,2.8,3.4,2.865,43,19928260
6395,6,1505,22,2.0,1.0,4,2,1,0,2,0,0,4.1,4.3,3.7,4.07,44,12681970
6396,4,1589,158,2.0,2.0,4,2,1,2,2,1,1,3.7,4.7,3.5,3.92,24,7684786
6397,6,1829,118,3.0,2.0,5,2,0,0,0,1,1,4.0,2.9,2.8,3.15,34,13413362
6398,2,963,64,1.0,1.0,3,4,1,0,1,2,4,3.0,4.4,2.7,3.47,4,12969378
6399,3,1724,64,2.0,1.0,4,1,1,1,2,2,3,4.0,2.7,3.2,3.29,30,10341739
6400,0,731,191,1.0,1.0,2,1,1,1,2,1,4,3.5,2.2,4.4,3.69,23,8363340
6401,1,1911,9,2.0,1.0,5,2,0,1,2,1,3,2.8,3.9,4.3,3.675,34,11721671
6402,2,1239,143,2.0,1.0,4,1,1,2,2,1,4,2.0,3.2,3.0,2.78,30,10769205
6403,4,508,108,1.0,1.0,2,2,1,1,2,0,0,2.7,5.0,2.8,3.43,42,4153559
6404,2,893,174,1.0,1.0,3,4,0,1,2,2,5,2.8,4.8,4.8,4.2,28,8337631
6405,6,1973,171,3.0,2.0,5,3,0,0,2,1,5,2.0,5.0,4.6,4.13,8,17266683
6406,2,1050,157,1.0,1.0,3,0,0,1,2,1,4,2.8,2.9,4.0,3.2,18,7974270
6407,6,1779,48,2.0,1.0,4,4,0,0,2,0,2,3.9,2.7,4.7,3.6,46,14164684
6408,0,1078,106,1.0,1.0,3,2,0,0,2,0,2,2.2,3.4,4.0,3.34,10,13021401
6409,3,2470,197,4.0,2.0,6,3,1,0,0,2,4,3.7,3.7,2.9,3.38,18,20681768
6410,0,1170,73,1.0,1.0,3,1,1,0,2,2,2,2.5,3.9,4.0,3.53,22,14456049
6411,0,706,61,1.0,1.0,2,3,0,2,0,1,0,2.7,3.2,2.1,2.5,10,5041215
6412,1,1897,112,2.0,1.0,5,0,1,1,2,1,3,4.5,3.8,3.9,4.085,43,12594247
6413,3,1858,73,3.0,2.0,5,4,1,1,2,0,5,4.9,3.9,4.2,4.32,29,11993291
6414,0,1134,133,1.0,1.0,3,4,1,1,2,2,4,2.6,2.2,2.5,2.47,15,10130955
6415,4,1057,49,1.0,1.0,3,4,0,2,2,1,0,3.8,3.7,4.7,4.13,21,4194836
6416,5,1630,186,1.0,1.0,4,2,1,1,2,0,3,4.2,4.2,4.9,4.515,32,12666748
6417,3,2202,91,3.0,2.0,5,0,0,0,2,2,3,3.3,4.6,2.5,3.37,24,17234909
6418,2,1209,25,2.0,1.0,4,0,1,2,1,1,3,2.4,4.7,5.0,4.1,38,9387020
6419,2,1068,194,1.0,1.0,3,4,0,0,1,0,5,3.9,2.4,3.9,3.3,4,13869884
6420,4,1366,168,2.0,2.0,4,2,1,1,2,1,3,2.7,3.7,4.7,3.8,11,7968740
6421,5,1727,30,1.0,1.0,4,4,1,0,2,0,3,3.6,2.7,3.3,3.24,26,20682606
6422,1,1673,102,1.0,1.0,4,2,0,1,2,2,5,2.5,4.6,2.6,3.065,44,12196466
6423,5,1954,154,2.0,1.0,5,1,1,1,2,2,5,3.5,2.5,2.5,2.8,24,15584888
6424,0,1022,195,1.0,1.0,3,3,1,0,2,2,0,3.6,2.2,4.9,3.97,17,11836799
6425,1,1915,75,2.0,1.0,5,2,1,1,1,1,5,4.0,3.7,5.0,4.325,27,14167261
6426,2,803,41,1.0,1.0,3,0,0,2,2,1,3,2.0,3.9,3.5,3.21,8,7033595
6427,0,1241,98,2.0,2.0,4,1,0,1,1,1,5,2.6,2.4,4.4,3.46,7,10513503
6428,2,993,89,1.0,1.0,3,1,1,1,2,2,5,4.4,4.9,3.1,4.21,17,10576545
6429,0,779,176,1.0,1.0,2,4,0,0,1,2,2,3.8,4.9,3.2,3.72,29,9250899
6430,6,1972,162,3.0,2.0,5,3,1,1,2,1,4,4.2,2.3,3.4,3.11,26,11035513
6431,3,2366,81,4.0,2.0,6,0,1,1,2,2,5,2.0,4.3,3.0,3.09,29,13554710
6432,0,1104,21,1.0,1.0,3,2,0,1,2,0,3,3.5,4.9,3.8,3.93,5,9561108
6433,6,1509,60,2.0,1.0,4,1,1,2,0,2,1,2.5,4.4,3.2,3.57,20,9691344
6434,3,2001,181,3.0,2.0,5,2,1,0,2,2,4,2.5,3.1,3.6,3.12,5,17970094
6435,6,1735,159,2.0,1.0,4,2,1,1,0,2,3,2.4,4.8,2.2,3.42,41,10130229
6436,2,730,142,1.0,1.0,2,1,1,0,2,0,3,3.5,4.7,4.0,4.13,40,11123742
6437,2,1148,116,1.0,1.0,3,3,0,1,2,2,4,4.7,3.4,2.9,3.64,23,9011167
6438,5,1781,50,1.0,1.0,4,1,0,2,2,2,4,4.9,4.9,4.6,4.765,40,14082647
6439,2,951,1,1.0,1.0,3,0,0,0,2,1,3,3.5,2.6,2.8,2.93,13,10694877
6440,2,1189,156,1.0,1.0,3,0,0,0,2,0,5,2.4,2.0,3.9,2.69,7,15216831
6441,6,1899,34,3.0,2.0,5,0,1,2,2,0,5,3.3,3.1,4.3,3.51,48,13085591
6442,2,1212,65,2.0,1.0,4,4,1,2,0,0,4,5.0,4.5,4.6,4.68,33,11325046
6443,2,1136,148,1.0,1.0,3,2,0,2,2,1,4,2.2,2.8,3.8,2.92,19,8981344
6444,0,1059,10,1.0,1.0,3,4,0,1,2,0,0,2.3,2.6,2.5,2.46,32,6522894
6445,3,2172,134,3.0,2.0,5,2,1,2,2,2,5,3.7,3.1,3.2,3.32,17,13587348
6446,3,2451,74,4.0,2.0,6,0,1,0,0,2,4,3.4,3.3,4.4,3.77,10,20659536
6447,6,1834,142,3.0,2.0,5,4,0,0,2,1,3,4.0,4.3,4.1,4.17,30,14475328
6448,6,1609,12,2.0,1.0,4,4,0,1,1,2,4,3.8,3.3,2.8,3.28,18,9228413
6449,1,1845,130,2.0,1.0,5,0,0,0,2,0,5,2.7,2.3,2.6,2.56,42,21798999
6450,3,2084,24,3.0,2.0,5,4,1,0,0,0,5,2.9,5.0,2.6,3.41,27,19003887
6451,0,936,110,1.0,1.0,3,4,1,2,0,0,1,4.5,4.9,2.1,3.38,12,8912169
6452,3,2403,196,4.0,2.0,6,2,0,0,0,2,4,5.0,3.2,4.1,4.1,8,19334223
6453,1,1533,70,1.0,1.0,4,1,1,2,2,0,5,4.2,4.7,4.5,4.445,29,15070553
6454,2,856,83,1.0,1.0,3,1,1,2,2,2,3,3.3,3.5,2.0,2.99,25,8890838
6455,2,841,190,1.0,1.0,3,2,0,0,0,1,5,2.1,3.6,4.6,3.45,11,11353073
6456,2,1083,138,1.0,1.0,3,2,0,2,0,1,4,4.6,3.0,3.4,3.6,13,8996385
6457,6,1721,31,2.0,1.0,4,3,0,1,2,1,4,3.7,5.0,4.3,4.47,25,9247381
6458,2,1276,98,2.0,1.0,4,0,1,2,2,1,3,4.2,4.1,4.4,4.22,34,9894473
6459,2,974,37,1.0,1.0,3,4,0,0,2,2,4,4.4,4.2,4.1,4.23,7,12356032
6460,0,827,52,1.0,1.0,3,0,0,2,1,0,0,2.1,2.5,3.2,2.73,9,6583431
6461,2,1159,106,1.0,1.0,3,3,1,2,0,1,3,2.9,3.9,2.0,3.03,33,9422695
6462,2,742,108,1.0,1.0,2,0,0,1,2,1,4,3.0,3.2,4.8,3.62,6,6987379
6463,4,849,198,1.0,1.0,2,2,1,0,2,2,5,4.8,2.1,3.3,3.39,43,10063687
6464,2,960,116,1.0,1.0,3,0,0,2,1,2,3,4.5,3.2,5.0,4.13,11,8319061
6465,6,1928,186,3.0,2.0,5,0,1,0,2,1,1,3.8,3.8,4.7,4.07,16,15346891
6466,6,1648,85,2.0,1.0,4,0,1,2,2,1,0,4.9,3.4,3.2,3.72,13,8733272
6467,5,1538,133,1.0,1.0,4,0,0,0,2,1,5,2.5,2.2,2.3,2.335,18,18297947
6468,2,715,39,1.0,1.0,2,3,1,1,2,1,4,3.0,4.5,4.1,3.93,27,7628762
6469,4,1201,104,1.0,1.0,3,4,0,2,0,0,5,3.3,2.1,2.0,2.42,38,8780566
6470,0,668,128,1.0,1.0,2,3,0,1,1,0,0,2.1,4.7,4.4,3.77,19,5290115
6471,6,1545,68,2.0,1.0,4,0,0,2,2,0,1,2.5,3.3,4.9,3.58,6,9055378
6472,0,1206,93,2.0,2.0,4,0,0,2,1,2,1,3.3,3.8,4.2,3.85,11,8819333
6473,6,1694,32,2.0,1.0,4,4,0,0,0,0,5,3.7,4.7,2.9,3.91,53,15641305
6474,1,1656,87,1.0,1.0,4,3,0,1,2,0,5,2.6,4.0,3.6,3.35,15,13369095
6475,2,964,52,1.0,1.0,3,2,1,2,2,2,4,4.9,3.8,4.0,4.19,40,9459632
6476,0,951,118,1.0,1.0,3,3,1,2,2,1,4,5.0,3.0,3.3,3.75,15,9739418
6477,4,835,79,1.0,1.0,2,3,1,2,2,2,3,3.4,2.7,3.1,3.07,38,6776831
6478,1,1548,123,1.0,1.0,4,2,1,2,2,2,3,3.4,5.0,4.6,4.28,35,12666370
6479,2,827,176,1.0,1.0,3,1,1,1,1,2,4,3.4,2.6,5.0,3.56,17,9127926
6480,3,1834,70,3.0,2.0,5,1,1,1,2,2,4,2.9,3.5,3.9,3.48,26,11589854
6481,6,1840,8,3.0,2.0,5,3,0,2,2,1,1,4.8,3.0,2.6,3.33,8,9054748
6482,6,1973,63,3.0,2.0,5,3,1,0,2,0,5,3.3,3.1,4.6,3.6,33,18943206
6483,1,1829,57,2.0,1.0,5,2,0,1,2,1,4,4.9,3.3,3.2,3.82,42,11817866
6484,5,1851,69,2.0,1.0,5,4,1,0,1,0,4,2.6,3.1,4.3,3.49,8,22743483
6485,4,1519,24,2.0,2.0,4,4,1,0,2,1,4,4.7,5.0,3.2,4.19,24,12785472
6486,6,1822,140,3.0,2.0,5,4,0,0,0,1,3,2.9,4.2,2.0,3.22,25,14484998
6487,4,721,47,1.0,1.0,2,3,1,2,2,2,2,3.9,2.8,3.6,3.45,30,6132942
6488,2,1022,37,1.0,1.0,3,0,0,1,2,0,4,3.3,2.2,2.8,2.71,36,8537207
6489,4,588,58,1.0,1.0,2,3,1,1,0,0,2,4.9,2.3,4.6,4.0,17,6468289
6490,1,1716,13,1.0,1.0,4,4,0,2,2,1,4,3.6,2.6,2.6,2.95,12,12687729
6491,2,955,39,1.0,1.0,3,0,1,1,2,2,3,2.0,2.3,2.6,2.3,23,8438035
6492,4,817,28,1.0,1.0,2,1,1,0,2,1,3,4.9,3.2,4.1,4.07,12,8863086
6493,0,1036,115,1.0,1.0,3,0,1,2,2,2,4,2.1,2.7,4.7,3.52,21,10611844
6494,6,1682,62,2.0,1.0,4,0,1,1,2,0,2,4.0,4.3,3.6,4.02,48,9719939
6495,0,628,121,1.0,1.0,2,0,1,2,1,1,4,2.8,2.5,3.7,3.19,16,7930492
6496,2,941,55,1.0,1.0,3,0,1,0,2,1,5,3.7,3.1,2.6,3.13,29,12647844
6497,4,647,10,1.0,1.0,2,1,1,1,0,0,0,3.1,2.2,3.6,3.03,37,5274496
6498,2,838,136,1.0,1.0,3,2,1,1,1,2,5,3.3,4.9,2.3,3.64,31,9088956
6499,4,849,40,1.0,1.0,2,1,1,1,1,0,2,3.2,2.1,2.9,2.75,31,6728976
6500,0,1048,165,1.0,1.0,3,2,1,1,1,1,5,3.0,4.8,3.0,3.36,15,9950703
6501,3,2383,181,4.0,2.0,6,1,1,0,2,2,4,2.6,2.2,2.9,2.6,5,20880403
6502,2,820,116,1.0,1.0,3,2,0,1,2,0,3,3.3,5.0,4.3,4.28,7,7675405
6503,4,752,132,1.0,1.0,2,2,1,1,2,0,2,4.9,3.1,4.8,4.32,48,6066572
6504,5,1923,39,2.0,1.0,5,1,0,1,0,1,4,2.9,3.4,3.9,3.475,9,13750282
6505,6,2000,130,3.0,2.0,5,1,0,0,2,2,2,4.4,4.7,2.4,3.94,46,15833991
6506,4,1412,107,2.0,2.0,4,0,0,0,2,1,2,2.1,4.5,4.2,3.66,9,10213368
6507,2,979,21,1.0,1.0,3,1,1,2,0,0,4,2.1,2.5,2.7,2.44,35,10488807
6508,2,1000,80,1.0,1.0,3,1,0,2,0,0,4,4.2,4.2,4.5,4.29,13,10215398
6509,0,961,141,1.0,1.0,3,1,0,1,1,2,4,2.6,4.9,4.1,3.81,39,8659649
6510,4,1297,175,1.0,1.0,3,1,0,0,2,0,2,3.0,2.8,2.9,2.9,43,10450440
6511,4,714,71,1.0,1.0,2,2,1,2,1,1,3,2.2,4.4,2.7,3.06,17,6103636
6512,6,1505,96,2.0,1.0,4,4,1,0,1,1,2,3.1,4.6,3.2,3.81,10,12912975
6513,6,1955,101,3.0,2.0,5,2,0,2,2,1,2,4.6,4.1,5.0,4.5,43,9269715
6514,6,1578,193,2.0,1.0,4,1,1,0,1,2,3,4.1,3.0,3.2,3.34,39,14794260
6515,2,812,145,1.0,1.0,3,1,0,1,2,2,5,2.4,4.6,2.1,3.19,6,8927111
6516,1,1898,58,2.0,1.0,5,0,1,2,1,0,5,3.2,4.2,4.0,3.77,6,16974102
6517,6,1868,103,3.0,2.0,5,3,0,2,2,1,1,3.6,4.4,2.0,3.48,38,8491338
6518,2,701,102,1.0,1.0,2,2,0,0,1,1,4,4.9,3.7,2.9,3.82,39,8641133
6519,2,1068,141,1.0,1.0,3,3,0,1,1,0,4,3.1,4.0,4.7,3.94,3,9485157
6520,6,1521,168,2.0,1.0,4,1,0,1,2,1,5,2.6,3.7,3.2,3.28,46,8958121
6521,1,1572,113,1.0,1.0,4,3,1,1,2,1,4,3.8,3.4,5.0,4.18,34,11963035
6522,5,1910,73,2.0,1.0,5,0,1,2,0,0,4,3.3,5.0,3.0,3.59,41,16151474
6523,2,901,174,1.0,1.0,3,3,0,1,2,0,5,2.8,2.7,4.0,3.12,29,9044028
6524,6,1586,55,2.0,1.0,4,1,0,1,2,1,1,2.6,4.7,2.1,3.4,14,7543221
6525,6,1782,193,2.0,1.0,4,4,1,1,2,0,4,5.0,3.7,2.9,3.79,20,11274968
6526,4,684,54,1.0,1.0,2,1,0,2,2,0,5,2.2,4.7,2.4,3.03,40,7524212
6527,2,1165,184,1.0,1.0,3,3,0,0,2,1,4,2.6,2.6,3.1,2.75,23,12941971
6528,0,698,82,1.0,1.0,2,2,0,2,2,1,1,4.1,3.9,4.6,4.31,34,4995038
6529,5,1904,57,2.0,1.0,5,1,1,1,2,0,5,3.6,2.7,4.8,3.915,42,15748974
6530,3,2386,165,4.0,2.0,6,3,1,0,0,2,4,4.9,2.4,3.1,3.43,8,20568515
6531,1,1640,182,1.0,1.0,4,1,0,0,2,2,5,5.0,4.9,3.2,4.255,16,20376434
6532,4,1282,17,1.0,1.0,3,1,1,1,2,2,0,4.1,3.6,2.9,3.47,49,6156762
6533,0,787,31,1.0,1.0,2,1,0,2,2,0,2,4.6,2.9,4.5,4.21,39,7829085
6534,3,1508,44,2.0,1.0,4,4,1,2,0,0,5,4.3,2.4,4.2,3.69,29,11744886
6535,1,1864,184,2.0,1.213260135135135,5,2,1,2,2,2,5,3.3,3.7,4.7,3.96,10,16256981
6536,5,1803,56,2.0,1.0,5,4,1,0,2,1,5,3.4,5.0,3.7,3.935,22,21369043
6537,2,1200,69,1.0,1.0,3,4,1,2,2,1,5,4.3,2.1,2.6,2.91,14,10682578
6538,5,1743,197,1.0,1.0,4,0,0,0,1,0,5,2.3,4.2,3.5,3.315,43,20832717
6539,2,771,3,1.0,1.0,2,3,1,1,1,2,3,3.6,2.5,2.0,2.68,8,7776627
6540,3,1325,143,1.0,1.0,3,0,0,1,2,2,5,3.8,4.8,2.4,3.54,23,9172075
6541,6,1569,40,2.0,1.0,4,4,1,2,2,0,0,4.1,4.8,3.6,4.27,6,9375248
6542,2,1019,37,1.0,1.0,3,3,1,1,2,0,4,4.1,2.8,4.2,3.61,14,10176243
6543,4,1524,134,2.0,2.0,4,1,0,1,1,1,1,2.4,2.7,3.5,2.93,42,5683125
6544,2,1202,55,2.0,1.0,4,2,0,0,2,1,4,3.9,3.5,3.0,3.47,32,12988008
6545,2,802,67,1.0,1.0,3,1,0,0,2,2,3,4.0,2.0,4.3,3.29,39,10159581
6546,1,1968,136,2.0,1.0,5,2,1,0,0,2,4,3.6,4.1,3.7,3.765,9,23911722
6547,6,1693,134,2.0,1.0,4,3,1,2,1,2,0,4.5,2.2,2.9,2.99,48,8543895
6548,2,932,58,1.0,1.0,3,2,1,1,1,0,4,3.5,2.1,5.0,3.39,30,9335236
6549,4,1071,94,1.0,1.0,3,3,0,1,0,2,3,2.5,2.5,2.7,2.58,13,6808641
6550,6,1866,36,3.0,2.0,5,4,1,1,2,1,4,3.1,3.6,5.0,3.9,18,10629615
6551,6,1844,118,3.0,2.0,5,1,0,1,0,2,2,4.7,4.8,4.7,4.75,14,9984879
6552,2,1016,87,1.0,1.0,3,0,0,2,1,2,4,4.6,4.5,2.4,3.9,6,9287862
6553,4,803,141,1.0,1.0,2,3,0,0,0,1,5,3.1,4.6,2.7,3.39,46,8153047
6554,2,862,83,1.0,1.0,3,1,0,1,1,1,5,3.4,2.6,2.4,2.78,5,8334144
6555,6,1500,138,2.0,1.0,4,1,1,1,2,1,2,4.8,2.2,2.5,2.94,55,8101571
6556,3,2491,137,4.0,2.0,6,4,1,0,0,2,5,4.4,2.5,5.0,4.07,29,21297216
6557,6,1704,154,2.0,1.0,4,3,0,2,2,2,3,4.4,4.6,4.7,4.58,14,10360290
6558,6,1803,108,3.0,2.0,5,2,0,0,2,0,2,4.9,3.3,4.5,4.06,14,15455880
6559,5,1541,184,1.0,1.0,4,0,0,2,0,1,5,4.5,2.5,2.8,3.235,13,13110680
6560,2,1178,82,1.0,1.0,3,2,1,0,1,1,3,4.9,4.3,2.7,4.0,28,13252573
6561,4,1473,185,2.0,2.0,4,0,1,0,1,0,2,3.8,3.3,4.7,4.01,10,12941429
6562,4,594,121,1.0,1.0,2,4,1,1,0,0,4,2.1,4.0,3.4,3.19,48,6889526
6563,5,1701,110,1.0,1.0,4,4,1,0,0,0,4,4.6,3.4,4.3,4.165,19,21422594
6564,4,1169,136,1.0,1.0,3,0,0,0,2,2,0,4.8,2.6,3.9,3.78,39,7635180
6565,1,1684,82,1.0,1.0,4,3,1,0,0,2,4,2.5,4.5,2.4,2.96,25,20924900
6566,5,1569,191,1.0,1.0,4,4,0,0,0,0,4,4.8,3.0,2.9,3.495,17,19177260
6567,2,1232,82,2.0,1.0,4,3,1,1,2,0,3,2.5,2.1,4.2,2.85,22,10207704
6568,2,958,119,1.0,1.0,3,4,0,0,1,1,3,2.0,3.2,4.6,3.26,18,10421355
6569,3,1583,9,2.0,1.0,4,0,0,1,0,2,5,4.7,4.8,4.0,4.45,30,10105752
6570,0,907,6,1.0,1.0,3,4,1,1,2,0,0,4.0,3.1,2.7,3.17,34,6879241
6571,3,1702,18,2.0,1.0,4,0,1,0,2,0,4,2.3,3.9,3.2,3.14,16,16688276
6572,4,739,41,1.0,1.0,2,3,0,0,0,2,3,3.6,2.7,4.0,3.49,42,7444525
6573,6,1760,130,2.0,1.0,4,4,1,1,0,1,0,3.1,4.7,3.5,3.94,48,7389056
6574,6,1956,98,3.0,2.0,5,2,1,2,1,1,0,3.4,3.1,3.5,3.3,35,9144873
6575,2,714,105,1.0,1.0,2,3,1,2,2,0,5,3.7,4.7,3.4,4.01,6,10079347
6576,5,1848,11,2.0,1.0,5,2,1,1,2,0,4,3.0,4.8,3.4,3.63,19,14533817
6577,2,1005,196,1.0,1.0,3,3,1,0,2,2,5,3.9,3.0,2.6,3.15,21,14014640
6578,1,1638,6,1.0,1.0,4,0,0,1,2,2,5,3.2,4.7,4.6,4.135,21,12818611
6579,2,1294,80,2.0,1.0,4,0,1,2,1,2,4,4.3,3.1,4.6,3.91,9,11603831
6580,5,1653,98,1.0,1.0,4,0,1,1,0,0,4,4.0,4.3,4.3,4.21,16,14265012
6581,1,1950,48,2.0,1.0,5,3,0,2,2,1,5,4.7,2.7,4.4,4.08,38,14595422
